"id","userId","employeeNumber","licenseNumber","licenseType","licenseExpiry","competency","status","shift","totalHours","rating","joinDate","resignDate","createdAt","updatedAt"
"cmifyivm203wy2o7ghgiojgke","cmifyisp0005m2o7gt4fjmnyd","OPR-0137","SIM-CWYGM3CP","SIM_B2","2027-06-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_2",2451,4.238003697518101,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.523Z","2025-11-26T12:04:32.523Z"
"cmifyivm303x02o7g4br33gm0","cmifyisp2005n2o7gmn6da99p","OPR-0138","SIM-JER4DKFA","OPERATOR_ALAT_BERAT","2028-12-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_3",4301,4.793428756463403,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.524Z","2025-11-26T12:04:32.524Z"
"cmifyivm503x22o7gzqx60gsa","cmifyisp3005o2o7gtxzzoi9j","OPR-0139","SIM-G33CKLSY","SIM_B2","2027-12-16T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_1",6254,3.744496780707916,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.525Z","2025-11-26T12:04:32.525Z"
"cmifyivm603x42o7gc1qkvwi8","cmifyisp4005p2o7gvf33m90c","OPR-0140","SIM-ONP16K4M","OPERATOR_ALAT_BERAT","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_2",4476,4.706475959790104,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.526Z","2025-11-26T12:04:32.526Z"
"cmifyivm703x62o7goo7j5qc6","cmifyisp5005q2o7gp5pgx6r0","OPR-0141","SIM-SUCQKA0V","SIM_B2","2026-11-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_3",14119,4.325633443995371,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.528Z","2025-11-26T12:04:32.528Z"
"cmifyivm903x82o7gvcumfbgo","cmifyisp6005r2o7gts0oel10","OPR-0142","SIM-541SQPTW","OPERATOR_ALAT_BERAT","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","SICK","SHIFT_1",4360,4.558197612163344,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.529Z","2025-11-26T12:04:32.529Z"
"cmifyivma03xa2o7gdxx052yg","cmifyisp8005s2o7gkc33yuop","OPR-0143","SIM-MA8ZZNT0","OPERATOR_ALAT_BERAT","2028-06-13T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_2",6350,3.943148804059104,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.530Z","2025-11-26T12:04:32.530Z"
"cmifyivmb03xc2o7g6m6ae2hk","cmifyisp9005t2o7g3b67gte2","OPR-0144","SIM-K65EX5DZ","OPERATOR_ALAT_BERAT","2027-10-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","ACTIVE","SHIFT_3",10303,4.64232823456835,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.532Z","2025-11-26T12:04:32.532Z"
"cmifyivmd03xe2o7g4d1k71pf","cmifyispa005u2o7g3lga9pmb","OPR-0145","SIM-BSSE4EJV","OPERATOR_ALAT_BERAT","2026-08-23T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_1",12373,4.219785070519288,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.533Z","2025-11-26T12:04:32.533Z"
"cmifyivme03xg2o7groaqslap","cmifyispb005v2o7gqejdtp4c","OPR-0146","SIM-WNUWCK8R","OPERATOR_ALAT_BERAT","2028-04-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ACTIVE","SHIFT_2",14287,4.138325865819554,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.534Z","2025-11-26T12:04:32.534Z"
"cmifyivmf03xi2o7ggk83rzbn","cmifyispc005w2o7gt1215l06","OPR-0147","SIM-MDFXT5ZO","OPERATOR_ALAT_BERAT","2027-05-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ACTIVE","SHIFT_3",14309,3.923646688377091,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.536Z","2025-11-26T12:04:32.536Z"
"cmifyivmh03xk2o7gbqwl8coy","cmifyispe005x2o7gqw6o2rfe","OPR-0148","SIM-CZDV5P96","OPERATOR_ALAT_BERAT","2027-05-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_1",18432,3.99101928587779,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.537Z","2025-11-26T12:04:32.537Z"
"cmifyivmj03xm2o7gcpq4tf24","cmifyispf005y2o7gpcrgni2l","OPR-0149","SIM-O39GOT1L","SIM_B2","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_2",10165,3.707222539494307,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.539Z","2025-11-26T12:04:32.539Z"
"cmifyivmk03xo2o7g5t920z8w","cmifyisph005z2o7gbl0efauy","OPR-0150","SIM-Z2CZNGAO","OPERATOR_ALAT_BERAT","2029-02-08T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","SICK","SHIFT_3",12039,4.189489055550734,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.540Z","2025-11-26T12:04:32.540Z"
"cmifyivml03xq2o7gp4c705ry","cmifyispi00602o7g2bs1z22x","OPR-0151","SIM-61DUGP1I","SIM_B2","2028-10-11T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_1",16231,4.511945646760047,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.542Z","2025-11-26T12:04:32.542Z"
"cmifyivmm03xs2o7g1fgng1r1","cmifyispj00612o7gtddo4qml","OPR-0152","SIM-YWXZERWP","SIM_B2","2028-03-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","SICK","SHIFT_2",4075,3.772603787991118,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.543Z","2025-11-26T12:04:32.543Z"
"cmifyivmo03xu2o7gbmz9rb1j","cmifyispk00622o7gfdcbn60q","OPR-0153","SIM-8R491MDW","SIM_B2","2028-09-11T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_3",14408,3.65760332533735,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.544Z","2025-11-26T12:04:32.544Z"
"cmifyivmp03xw2o7gmmyelaee","cmifyispm00632o7g2504pg53","OPR-0154","SIM-DT01UL2R","OPERATOR_ALAT_BERAT","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_1",16323,4.97569677004035,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.545Z","2025-11-26T12:04:32.545Z"
"cmifyivmq03xy2o7gp0m41p7u","cmifyispn00642o7g5rxt9aqo","OPR-0155","SIM-SNOKYCHD","SIM_B2","2028-03-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_2",16484,4.870795251673968,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.547Z","2025-11-26T12:04:32.547Z"
"cmifyivmr03y02o7gb1w2lejy","cmifyispo00652o7gvwwbpjb6","OPR-0156","SIM-42X0C5KM","OPERATOR_ALAT_BERAT","2028-03-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","ACTIVE","SHIFT_3",10162,4.703027354273753,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.548Z","2025-11-26T12:04:32.548Z"
"cmifyivmt03y22o7g2i9qhy6h","cmifyispq00662o7gy02efwba","OPR-0157","SIM-TXV9KUSC","SIM_B2","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ON_LEAVE","SHIFT_1",2362,4.998966713274973,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.549Z","2025-11-26T12:04:32.549Z"
"cmifyivmu03y42o7g0afyw45l","cmifyispr00672o7ghtkj8wbw","OPR-0158","SIM-DTOP9V2A","OPERATOR_ALAT_BERAT","2027-06-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_2",16397,4.318917977816474,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.551Z","2025-11-26T12:04:32.551Z"
"cmifyivmw03y62o7g6vlpkh13","cmifyisps00682o7gpcbwvsku","OPR-0159","SIM-LCXENQ0R","OPERATOR_ALAT_BERAT","2028-06-13T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_3",18181,3.994023207087487,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.552Z","2025-11-26T12:04:32.552Z"
"cmifyivmy03y82o7gnvj0q0ye","cmifyispt00692o7g4tjd9ki5","OPR-0160","SIM-RFWR572X","OPERATOR_ALAT_BERAT","2027-01-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","SICK","SHIFT_1",10267,4.113282834562199,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.554Z","2025-11-26T12:04:32.554Z"
"cmifyivmz03ya2o7gdva5wak9","cmifyispv006a2o7gtcvk1s7f","OPR-0161","SIM-T4OQ4B8Y","SIM_B2","2028-11-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ON_LEAVE","SHIFT_2",6062,4.325858134514315,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.556Z","2025-11-26T12:04:32.556Z"
"cmifyivn103yc2o7gb4vo7n9l","cmifyispx006b2o7ghzc8bhxj","OPR-0162","SIM-I8M7GDEM","SIM_B2","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12422,4.492502915666146,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.557Z","2025-11-26T12:04:32.557Z"
"cmifyivn203ye2o7gwzvujp85","cmifyispy006c2o7gwcauz7j2","OPR-0163","SIM-2X9MIMEZ","OPERATOR_ALAT_BERAT","2027-08-18T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_1",12137,3.938297204246501,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.559Z","2025-11-26T12:04:32.559Z"
"cmifyivn303yg2o7g1vzut5r2","cmifyispz006d2o7gax0s5nnn","OPR-0164","SIM-CI33LTXT","SIM_B2","2026-10-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_2",18496,4.405553082541195,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.560Z","2025-11-26T12:04:32.560Z"
"cmifyivn503yi2o7gmc9zbek3","cmifyisq1006e2o7ga2zzwub9","OPR-0165","SIM-OWJ8I2WW","SIM_B2","2028-10-11T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":10}","ACTIVE","SHIFT_3",20216,3.979535448123309,"2015-11-29T12:04:32.320Z",,"2025-11-26T12:04:32.561Z","2025-11-26T12:04:32.561Z"
"cmifyivn703yk2o7g7zaq5nje","cmifyisq2006f2o7gh1cekxgd","OPR-0166","SIM-3KV5BI8C","SIM_B2","2027-04-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_1",18276,4.129198079914835,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.563Z","2025-11-26T12:04:32.563Z"
"cmifyivn803ym2o7gzk44j7vy","cmifyisq4006g2o7gq9l0egpk","OPR-0167","SIM-MWN5RCUA","OPERATOR_ALAT_BERAT","2027-07-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_2",4003,3.718140979091306,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.564Z","2025-11-26T12:04:32.564Z"
"cmifyivn903yo2o7gma0c80uh","cmifyisq6006h2o7gqrxuouts","OPR-0168","SIM-F0EA59PO","OPERATOR_ALAT_BERAT","2028-12-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":1}","ACTIVE","SHIFT_3",2308,4.237344844624015,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.566Z","2025-11-26T12:04:32.566Z"
"cmifyivnb03yq2o7g47ayovo8","cmifyisq7006i2o7g7i4n6jk4","OPR-0169","SIM-YEC9QL9Q","SIM_B2","2027-11-16T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14214,3.586653111979154,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.567Z","2025-11-26T12:04:32.567Z"
"cmifyivnc03ys2o7g6pis1reh","cmifyisq8006j2o7gxoyabnc1","OPR-0170","SIM-EXB2NZ26","SIM_B2","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":10}","ACTIVE","SHIFT_2",20358,3.672802603643841,"2015-11-29T12:04:32.320Z",,"2025-11-26T12:04:32.569Z","2025-11-26T12:04:32.569Z"
"cmifyivne03yu2o7gmmibk7os","cmifyisq9006k2o7gzwl012tk","OPR-0171","SIM-V4D2KTSJ","SIM_B2","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_3",4293,4.14015990502998,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.570Z","2025-11-26T12:04:32.570Z"
"cmifyivnf03yw2o7gb51i2kda","cmifyisqa006l2o7g2txjh1yv","OPR-0172","SIM-4OBF71O1","OPERATOR_ALAT_BERAT","2027-10-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_1",20293,3.752573227421569,"2015-11-29T12:04:32.320Z",,"2025-11-26T12:04:32.572Z","2025-11-26T12:04:32.572Z"
"cmifyivnh03yy2o7gd2xl09bt","cmifyisqb006m2o7go0tar87w","OPR-0173","SIM-FA2FU34O","OPERATOR_ALAT_BERAT","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ON_LEAVE","SHIFT_2",8126,4.864239310379793,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.573Z","2025-11-26T12:04:32.573Z"
"cmifyivni03z02o7g9lbmtalq","cmifyisqd006n2o7gih0613c6","OPR-0174","SIM-7ZS5NDTH","SIM_B2","2028-02-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_3",4183,4.464388861474703,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.574Z","2025-11-26T12:04:32.574Z"
"cmifyivnj03z22o7g0kss48ov","cmifyisqe006o2o7gkv3muivq","OPR-0175","SIM-VKV2XV72","SIM_B2","2029-01-09T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14402,3.693378532497344,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.576Z","2025-11-26T12:04:32.576Z"
"cmifyivnl03z42o7gozdej6u1","cmifyisqf006p2o7ghdmz6bbm","OPR-0176","SIM-2T8MBWJW","SIM_B2","2027-07-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_2",6405,3.944369583713888,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.577Z","2025-11-26T12:04:32.577Z"
"cmifyivnm03z62o7g94og2qcw","cmifyisqg006q2o7gtk8g8233","OPR-0177","SIM-TOR4CHNY","SIM_B2","2028-11-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_3",4284,4.442740593897357,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.579Z","2025-11-26T12:04:32.579Z"
"cmifyivnn03z82o7gz38t2k54","cmifyisqh006r2o7gciyncays","OPR-0178","SIM-TNH7GH4T","SIM_B2","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_1",2323,4.837569280934931,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.580Z","2025-11-26T12:04:32.580Z"
"cmifyivnp03za2o7gdl4vmnmd","cmifyisqj006s2o7gluorpga0","OPR-0179","SIM-GLINCRNJ","SIM_B2","2027-11-16T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_2",4164,3.599429897519864,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.581Z","2025-11-26T12:04:32.581Z"
"cmifyivnq03zc2o7gasiyqpxf","cmifyisqk006t2o7gybtrwtkq","OPR-0180","SIM-26A6546O","SIM_B2","2027-02-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12425,3.550505687274025,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.583Z","2025-11-26T12:04:32.583Z"
"cmifyivns03ze2o7gjqeyif1e","cmifyisql006u2o7gff0taqqf","OPR-0181","SIM-URRAAO9E","SIM_B2","2027-04-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_1",12392,3.911051070446772,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.584Z","2025-11-26T12:04:32.584Z"
"cmifyivnt03zg2o7gq5f2l7o4","cmifyisqm006v2o7gl3239evd","OPR-0182","SIM-0BWA6QZ5","OPERATOR_ALAT_BERAT","2029-01-09T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_2",18050,3.500535840649145,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.585Z","2025-11-26T12:04:32.585Z"
"cmifyivnu03zi2o7g5b650qcf","cmifyisqn006w2o7gqvmha1lh","OPR-0183","SIM-792CXOJL","SIM_B2","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_3",14437,3.638695657978881,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.587Z","2025-11-26T12:04:32.587Z"
"cmifyivnw03zk2o7gyue7vgu1","cmifyisqp006x2o7gv8aebflx","OPR-0184","SIM-BD7X8OBG","OPERATOR_ALAT_BERAT","2027-12-16T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_1",4259,3.767341966812953,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.589Z","2025-11-26T12:04:32.589Z"
"cmifyivny03zm2o7g1jx484e3","cmifyisqq006y2o7guo6vudi0","OPR-0185","SIM-GO4UATM1","OPERATOR_ALAT_BERAT","2028-11-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_2",8491,3.782346349308579,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.590Z","2025-11-26T12:04:32.590Z"
"cmifyivnz03zo2o7glfl9i9ge","cmifyisqs006z2o7gvxn929zk","OPR-0186","SIM-8SGE83HL","SIM_B2","2028-01-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_3",18461,3.563994167927841,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.591Z","2025-11-26T12:04:32.591Z"
"cmifyivo103zq2o7goxrcqoc4","cmifyisqu00702o7gwvjvoxkl","OPR-0187","SIM-KU7VEOOL","SIM_B2","2026-05-25T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14189,4.386855776165063,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.593Z","2025-11-26T12:04:32.593Z"
"cmifyivo203zs2o7g933qhghn","cmifyisqv00712o7grq0wivmp","OPR-0188","SIM-FLUPK1RW","SIM_B2","2027-05-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_2",14163,4.679208245026635,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.595Z","2025-11-26T12:04:32.595Z"
"cmifyivo403zu2o7g3wcqg4oh","cmifyisqw00722o7gxv4ve6j3","OPR-0189","SIM-IDLGAO0E","SIM_B2","2027-01-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_3",14312,4.371850910022078,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.596Z","2025-11-26T12:04:32.596Z"
"cmifyivo503zw2o7g2p7opikf","cmifyisqy00732o7g48hr9voh","OPR-0190","SIM-A24YXI07","SIM_B2","2026-06-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":4}","ON_LEAVE","SHIFT_1",8316,4.101977585748248,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.598Z","2025-11-26T12:04:32.598Z"
"cmifyivo703zy2o7gyn2mvqwf","cmifyisqz00742o7gbgaknmwm","OPR-0191","SIM-TKDGX58A","OPERATOR_ALAT_BERAT","2027-01-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_2",20284,4.194125659237388,"2015-11-29T12:04:32.320Z",,"2025-11-26T12:04:32.599Z","2025-11-26T12:04:32.599Z"
"cmifyivo804002o7ge29xlxtk","cmifyisr000752o7gay6kcgzw","OPR-0192","SIM-WA590NVP","SIM_B2","2027-09-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12470,4.386313999502385,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.600Z","2025-11-26T12:04:32.600Z"
"cmifyivo904022o7gv2sd4mgm","cmifyisr100762o7glyca4xmy","OPR-0193","SIM-0V3PZDZ4","SIM_B2","2029-02-08T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14243,4.185259031836302,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.602Z","2025-11-26T12:04:32.602Z"
"cmifyivoa04042o7gnqxb1wp5","cmifyisr300772o7gl75rvpy4","OPR-0194","SIM-JCA6XAP2","SIM_B2","2028-12-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_2",6455,4.068908733220858,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.603Z","2025-11-26T12:04:32.603Z"
"cmifyivoc04062o7gq6il3ywi","cmifyisr400782o7gn4y347er","OPR-0195","SIM-ZR0J9JHW","OPERATOR_ALAT_BERAT","2027-02-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_3",8137,3.631738843608088,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.605Z","2025-11-26T12:04:32.605Z"
"cmifyivoe04082o7gl42dwig9","cmifyisr500792o7g7yy04nwt","OPR-0196","SIM-KUKIJZQC","SIM_B2","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_1",12323,3.699908061864281,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.606Z","2025-11-26T12:04:32.606Z"
"cmifyivof040a2o7gdhpaka19","cmifyisr6007a2o7gv75992x8","OPR-0197","SIM-UXNSX3OH","SIM_B2","2029-03-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_2",18046,4.46919288632292,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.607Z","2025-11-26T12:04:32.607Z"
"cmifyivog040c2o7gsdculnlw","cmifyisr8007b2o7gorgfqvj9","OPR-0198","SIM-GOK73WYG","SIM_B2","2026-11-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_3",2010,4.308197596679666,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.609Z","2025-11-26T12:04:32.609Z"
"cmifyivoh040e2o7giteoubdc","cmifyisr9007c2o7gxj64fqhx","OPR-0199","SIM-JQX84353","SIM_B2","2028-05-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_1",16268,4.418693149991534,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.610Z","2025-11-26T12:04:32.610Z"
"cmifyivoj040g2o7gnf8zsyym","cmifyisrb007d2o7g9ohtkgzc","OPR-0200","SIM-5ELXDEF8","OPERATOR_ALAT_BERAT","2027-01-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_2",18281,4.790272542759943,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.611Z","2025-11-26T12:04:32.611Z"
"cmifyivok040i2o7gw8ahizt4","cmifyisrc007e2o7gg0i1qx0k","OPR-0201","SIM-9L69LFLN","SIM_B2","2026-10-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_3",10172,4.679220457249311,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.612Z","2025-11-26T12:04:32.612Z"
"cmifyivol040k2o7gkvh1863r","cmifyisrd007f2o7guoax76v4","OPR-0202","SIM-YFSW61I8","SIM_B2","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_1",6326,4.293301340109712,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.614Z","2025-11-26T12:04:32.614Z"
"cmifyivon040m2o7gytl5n154","cmifyisre007g2o7g7b7vgewp","OPR-0203","SIM-JYDB54NT","SIM_B2","2026-06-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_2",6437,3.994536333944637,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.615Z","2025-11-26T12:04:32.615Z"
"cmifyivoo040o2o7g18n4f9ak","cmifyisrf007h2o7g2mwxt2ag","OPR-0204","SIM-DPGG0FC3","SIM_B2","2028-04-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_3",10147,3.896364230441461,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.616Z","2025-11-26T12:04:32.616Z"
